framework,source_log,line_number,epoch_zero_based,epoch_one_based,configured_epochs,logged_sample_in_epoch,learning_rate,loss,eta
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,21,2,3,60,6,0.0001,0.1197,0:37:09.777529
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,22,3,4,60,0,0.0001,0.2698,0:37:36.758718
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,23,3,4,60,1,0.0001,0.1619,0:30:24.824422
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,24,3,4,60,2,0.0001,0.0661,0:33:11.372824
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,25,3,4,60,3,0.0001,0.1008,0:36:36.237899
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,26,3,4,60,4,0.0001,0.2271,0:33:41.397117
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,27,3,4,60,5,0.0001,0.1321,0:36:25.000265
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,28,3,4,60,6,0.0001,0.1083,0:33:27.382513
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,29,4,5,60,0,0.0001,0.1446,0:30:04.729877
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,30,4,5,60,1,0.0001,0.1453,0:30:28.545991
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,31,4,5,60,2,0.0001,0.1511,0:33:18.075709
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,32,4,5,60,3,0.0001,0.1215,0:33:08.083948
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,33,4,5,60,4,0.0001,0.1814,0:33:09.928551
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,34,4,5,60,5,0.0001,0.1895,0:32:49.628340
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,35,4,5,60,6,0.0001,0.1436,0:35:41.131625
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,36,5,6,60,0,0.0001,0.0765,0:35:20.711038
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,37,5,6,60,1,0.0001,0.0999,0:29:35.541656
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,38,5,6,60,2,0.0001,0.244,0:36:19.562734
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,39,5,6,60,3,0.0001,0.1148,0:35:25.718397
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,40,5,6,60,4,0.0001,0.1472,0:34:40.323727
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,41,5,6,60,5,0.0001,0.1959,0:35:13.828034
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,42,5,6,60,6,0.0001,0.1108,0:34:47.116442
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,43,6,7,60,0,0.0001,0.0862,0:31:20.048897
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,44,6,7,60,1,0.0001,0.2082,0:35:54.409418
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,45,6,7,60,2,0.0001,0.1135,0:35:36.179032
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,46,6,7,60,3,0.0001,0.1225,0:33:15.043167
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,47,6,7,60,4,0.0001,0.1513,0:32:10.846319
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,48,6,7,60,5,0.0001,0.2215,0:34:35.050485
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,49,6,7,60,6,0.0001,0.0619,0:31:19.517332
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,50,7,8,60,0,0.0001,0.0987,0:34:34.247092
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,51,7,8,60,1,0.0001,0.1024,0:34:54.293346
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,52,7,8,60,2,0.0001,0.0922,0:31:03.375891
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,53,7,8,60,3,0.0001,0.1357,0:32:04.839880
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,54,7,8,60,4,0.0001,0.1014,0:31:40.516971
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,55,7,8,60,5,0.0001,0.1979,0:34:39.488473
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,56,7,8,60,6,0.0001,0.1402,0:27:38.519506
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,57,8,9,60,0,0.0001,0.1078,0:33:23.861884
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,58,8,9,60,1,0.0001,0.0896,0:30:42.037473
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,59,8,9,60,2,0.0001,0.1742,0:33:05.424763
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,60,8,9,60,3,0.0001,0.0929,0:27:14.230355
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,61,8,9,60,4,0.0001,0.1252,0:33:29.444263
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,62,8,9,60,5,0.0001,0.1423,0:33:13.234362
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,63,8,9,60,6,0.0001,0.1586,0:30:42.946312
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,64,9,10,60,0,0.0001,0.1445,0:33:26.195968
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,65,9,10,60,1,0.0001,0.129,0:33:01.721534
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,66,9,10,60,2,0.0001,0.1133,0:27:19.077754
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,67,9,10,60,3,0.0001,0.1415,0:33:33.675332
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,68,9,10,60,4,0.0001,0.1571,0:33:25.679394
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,69,9,10,60,5,0.0001,0.0995,0:31:53.951341
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,70,9,10,60,6,0.0001,0.0864,0:29:15.037508
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,71,10,11,60,0,0.0001,0.0935,0:32:06.403785
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,72,10,11,60,1,0.0001,0.1001,0:29:22.527466
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,73,10,11,60,2,0.0001,0.0963,0:32:44.118767
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,74,10,11,60,3,0.0001,0.0941,0:29:36.978636
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,75,10,11,60,4,0.0001,0.0594,0:26:16.314497
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,76,10,11,60,5,0.0001,0.1567,0:32:13.415937
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,77,10,11,60,6,0.0001,0.2425,0:29:12.948582
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,78,11,12,60,0,0.0001,0.1089,0:31:57.527638
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,79,11,12,60,1,0.0001,0.122,0:28:57.704645
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,80,11,12,60,2,0.0001,0.1124,0:31:29.328660
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,81,11,12,60,3,0.0001,0.1147,0:28:55.127438
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,82,11,12,60,4,0.0001,0.1184,0:31:15.981235
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,83,11,12,60,5,0.0001,0.0943,0:31:12.535392
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,84,11,12,60,6,0.0001,0.1504,0:28:57.895329
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,85,12,13,60,0,0.0001,0.1392,0:28:11.535450
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,86,12,13,60,1,0.0001,0.0599,0:30:24.481645
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,87,12,13,60,2,0.0001,0.0897,0:30:36.852407
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,88,12,13,60,3,0.0001,0.1346,0:30:45.622188
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,89,12,13,60,4,0.0001,0.1125,0:30:18.268530
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,90,12,13,60,5,0.0001,0.1125,0:28:12.133959
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,91,12,13,60,6,0.0001,0.0817,0:27:29.354164
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,92,13,14,60,0,0.0001,0.1405,0:28:24.516793
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,93,13,14,60,1,0.0001,0.0971,0:27:20.143893
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,94,13,14,60,2,0.0001,0.1724,0:30:38.222063
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,95,13,14,60,3,0.0001,0.0674,0:27:08.802032
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,96,13,14,60,4,0.0001,0.0645,0:26:51.654726
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,97,13,14,60,5,0.0001,0.1956,0:30:48.484045
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,98,13,14,60,6,0.0001,0.1045,0:27:20.881961
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,99,14,15,60,0,0.0001,0.2225,0:30:42.993457
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,100,14,15,60,1,0.0001,0.0883,0:29:37.735172
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,101,14,15,60,2,0.0001,0.122,0:27:24.396102
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,102,14,15,60,3,0.0001,0.1917,0:26:58.585510
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,103,14,15,60,4,0.0001,0.1253,0:29:42.733203
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,104,14,15,60,5,0.0001,0.1294,0:29:17.772649
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,105,14,15,60,6,0.0001,0.1431,0:29:25.175899
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,106,15,16,60,0,0.0001,0.1142,0:29:48.463765
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,107,15,16,60,1,0.0001,0.1712,0:26:55.078129
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,108,15,16,60,2,0.0001,0.0831,0:26:50.614009
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,109,15,16,60,3,0.0001,0.1224,0:23:47.804765
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,110,15,16,60,4,0.0001,0.1595,0:26:17.592424
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,111,15,16,60,5,0.0001,0.2201,0:29:11.510320
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,112,15,16,60,6,0.0001,0.1306,0:28:39.609210
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,113,16,17,60,0,0.0001,0.1375,0:28:38.116977
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,114,16,17,60,1,0.0001,0.066,0:28:19.589155
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,115,16,17,60,2,0.0001,0.0913,0:25:59.068892
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,116,16,17,60,3,0.0001,0.1091,0:23:00.557120
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,117,16,17,60,4,0.0001,0.1845,0:29:20.033352
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,118,16,17,60,5,0.0001,0.0694,0:25:25.371130
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,119,16,17,60,6,0.0001,0.1141,0:28:23.696045
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,120,17,18,60,0,0.0001,0.0813,0:27:42.703259
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,121,17,18,60,1,0.0001,0.1235,0:28:10.273337
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,122,17,18,60,2,0.0001,0.109,0:27:27.014543
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,123,17,18,60,3,0.0001,0.1007,0:25:10.109616
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,124,17,18,60,4,0.0001,0.1149,0:25:08.921949
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,125,17,18,60,5,0.0001,0.1387,0:25:19.745366
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,126,17,18,60,6,0.0001,0.1177,0:25:06.112811
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,127,18,19,60,0,0.0001,0.1507,0:22:49.024548
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,128,18,19,60,1,0.0001,0.1018,0:24:42.754578
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,129,18,19,60,2,0.0001,0.1086,0:24:38.406012
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,130,18,19,60,3,0.0001,0.0759,0:24:28.775405
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,131,18,19,60,4,0.0001,0.056,0:27:16.135766
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,132,18,19,60,5,0.0001,0.081,0:24:24.159485
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,133,18,19,60,6,0.0001,0.046,0:26:30.468713
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,134,19,20,60,0,0.0001,0.0712,0:24:30.674375
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,135,19,20,60,1,0.0001,0.0603,0:23:56.078723
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,136,19,20,60,2,0.0001,0.0396,0:26:39.395665
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,137,19,20,60,3,0.0001,0.052,0:26:07.885581
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,138,19,20,60,4,0.0001,0.0592,0:23:00.781048
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,139,19,20,60,5,0.0001,0.0571,0:24:02.762780
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,140,19,20,60,6,0.0001,0.0591,0:24:37.166143
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,141,20,21,60,0,0.0001,0.0587,0:24:34.273539
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,142,20,21,60,1,0.0001,0.0311,0:25:50.316799
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,143,20,21,60,2,0.0001,0.0671,0:19:30.819554
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,144,20,21,60,3,0.0001,0.0385,0:26:12.223635
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,145,20,21,60,4,0.0001,0.0674,0:23:10.567436
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,146,20,21,60,5,0.0001,0.0505,0:29:25.203786
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,147,20,21,60,6,0.0001,0.0354,0:25:58.396153
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,148,21,22,60,0,0.0001,0.1419,0:18:29.704735
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,149,21,22,60,1,0.0001,0.0815,0:23:01.045300
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,150,21,22,60,2,0.0001,0.0652,0:25:30.203629
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,151,21,22,60,3,0.0001,0.0459,0:25:16.331259
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,152,21,22,60,4,0.0001,0.0443,0:25:06.885735
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,153,21,22,60,5,0.0001,0.0211,0:24:05.832247
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,154,21,22,60,6,0.0001,0.0426,0:20:29.685916
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,155,22,23,60,0,0.0001,0.0515,0:24:30.703457
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,156,22,23,60,1,0.0001,0.0437,0:24:51.213874
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,157,22,23,60,2,0.0001,0.0587,0:24:46.397231
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,158,22,23,60,3,0.0001,0.0684,0:22:02.736603
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,159,22,23,60,4,0.0001,0.0447,0:21:53.585659
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,160,22,23,60,5,0.0001,0.0705,0:21:52.620847
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,161,22,23,60,6,0.0001,0.0679,0:22:10.961779
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,162,23,24,60,0,0.0001,0.0387,0:24:06.453718
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,163,23,24,60,1,0.0001,0.0447,0:24:22.553234
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,164,23,24,60,2,0.0001,0.0356,0:24:29.522118
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,165,23,24,60,3,0.0001,0.0694,0:21:53.306437
