name,height,width,max_abs_uint8,mean_abs_uint8,differing_values,value_count,psnr_db
01779.png,384,512,72,5.909413655598958,559958,589824,30.482866776799035
01783.png,384,512,72,5.920254177517361,560719,589824,30.456998833235517
01789.png,384,512,79,5.8910268147786455,560451,589824,30.52909669412534
01803.png,160,220,97,2.8656439393939395,92961,105600,34.50475452461411
01806.png,160,220,107,2.9324526515151517,96471,105600,34.17135278894691
01807.png,160,220,91,2.9630965909090907,97629,105600,34.32791157408553
01811.png,160,220,92,3.071022727272727,96438,105600,33.71261194499634
01828.png,160,220,90,3.25749053030303,97399,105600,33.98315067256929
01845.png,384,512,81,3.6936238606770835,520266,589824,34.16331274701154
01856.png,384,512,62,3.5591854519314237,487115,589824,34.37486911481071
01861.png,384,512,105,3.831046210394965,514314,589824,33.96819329967561
01867.png,384,512,58,5.470445421006945,543878,589824,30.88679336264512
01899.png,384,512,44,5.570068359375,538444,589824,30.737636629886914
01911.png,384,512,45,5.540373060438368,536268,589824,30.75977991842583
01912.png,140,200,65,3.1787738095238094,75322,84000,34.05531850387685
01913.png,140,200,79,3.263535714285714,76980,84000,34.59537577369501
01919.png,140,200,87,3.404642857142857,77343,84000,34.207230553525434
01929.png,140,200,64,3.4632976190476192,77911,84000,34.725297865769804
01937.png,384,512,83,2.5727115207248263,490880,589824,35.76609080336941
01947.png,384,512,105,2.576076931423611,489705,589824,35.512178019468415
01954.png,384,512,88,2.554233127170139,487075,589824,35.63760725975098
01963.png,384,512,80,2.5497317843967013,489119,589824,35.79258188370599
01977.png,384,512,82,2.529535929361979,498636,589824,36.82725703431474
01981.png,384,512,80,2.620632595486111,499112,589824,36.7377689684144
01985.png,384,512,82,2.8825191921657987,539186,589824,36.72615618542999
01994.png,384,512,60,5.795094807942708,563361,589824,31.03247698755789
01996.png,384,512,60,6.00360107421875,562057,589824,30.682533162198283
02002.png,384,512,51,5.0035146077473955,557355,589824,32.17295141192328
02011.png,384,512,68,5.900053236219618,558541,589824,30.806817332318587
02033.png,384,512,41,5.817452324761285,554947,589824,31.00809217193722
02045.png,384,512,66,3.4789801703559027,510779,589824,34.576426148984105
02073.png,384,512,113,3.389522976345486,504796,589824,34.44070455322936
02083.png,384,512,87,3.336661444769965,505720,589824,34.544440072565784
02090.png,384,512,72,3.3654988606770835,505075,589824,34.57572202652584
02102.png,384,512,78,3.2919447157118054,539488,589824,34.99430099326402
02119.png,384,512,98,4.5655771891276045,556915,589824,32.84204577937117
02120.png,384,512,70,3.480470445421007,506135,589824,34.011664067564396
02142.png,384,512,69,6.400378757052952,551014,589824,29.445805048064628
02163.png,384,512,66,5.271272447374132,531640,589824,31.518882022059323
02180.png,384,512,110,3.403678046332465,519046,589824,34.94323754170349
02195.png,384,512,83,4.5878855387369795,533270,589824,32.960693322348476
02213.png,384,512,65,3.748014662000868,526412,589824,34.61006470540109
02233.png,384,512,83,4.703989664713542,551080,589824,32.58486761867868
02236.png,384,512,97,4.460766262478298,542109,589824,32.76537856318658
02249.png,384,512,77,4.8943125406901045,551217,589824,32.30526679034781
02278.png,384,512,71,4.24977789984809,534436,589824,33.29821561488095
02296.png,384,512,77,4.185372246636285,536779,589824,32.98456322177843
02310.png,384,512,76,4.3903350830078125,531567,589824,33.0666391055275
02317.png,384,512,64,4.185626559787327,529915,589824,33.30007694101293
02322.png,384,512,81,4.916536119249132,561824,589824,32.20928525805658
02337.png,384,512,68,6.229220920138889,561895,589824,30.51655533829933
02352.png,384,512,108,5.837115817599827,560914,589824,30.776858981181334
02369.png,384,512,59,5.50980461968316,556049,589824,31.449033384014463
02394.png,384,512,66,5.7331899007161455,570048,589824,31.043370066553514
02405.png,384,512,92,6.7648976643880205,545773,589824,29.407508570967114
02440.png,384,512,86,6.262398613823785,534130,589824,30.034182253267193
02450.png,384,512,88,5.294365776909722,535376,589824,31.27699367562179
02455.png,384,512,77,5.636171129014757,527923,589824,30.84765102746916
02464.png,384,512,90,4.809928046332465,538138,589824,32.447858912945854
02473.png,384,512,97,4.52024671766493,539282,589824,32.93262430880796
02478.png,384,512,66,5.921598646375868,536845,589824,30.457859517806412
02486.png,384,512,80,4.019673665364583,535123,589824,33.65300643668955
02495.png,384,512,73,4.11833021375868,542825,589824,33.719403729995676
02522.png,384,512,74,4.389656914605035,534989,589824,33.177965677083925
02527.png,384,512,74,3.848047892252604,508050,589824,32.59756637284967
02530.png,384,512,92,4.355304294162327,547253,589824,33.078365359196894
02533.png,384,512,69,2.0247294108072915,493152,589824,38.37989087929343
02544.png,384,512,87,6.332750108506945,563453,589824,30.74790091972219
02556.png,384,512,59,4.787282307942708,548867,589824,33.17383123180302
02572.png,384,512,53,5.11958991156684,552358,589824,32.41186369291743
02606.png,384,512,56,4.698172675238715,561939,589824,32.851916218835754
02611.png,384,512,72,4.929063585069445,542671,589824,32.630604652379795
02624.png,384,512,46,4.0265757242838545,560654,589824,33.424443976147685
02641.png,210,390,60,7.890695970695971,220952,245700,27.635936859734485
02651.png,210,390,95,2.815042735042735,216763,245700,35.64957125734359
02658.png,210,390,95,3.0456491656491655,225622,245700,35.88050404553294
02667.png,200,370,70,6.512364864864865,213333,222000,30.540347870930074
02709.png,384,512,73,4.857776217990452,561181,589824,32.13416206223739
02720.png,384,512,87,4.11932373046875,534570,589824,33.008786220354025
02731.png,384,512,96,4.008175320095486,534203,589824,33.24884443008405
02739.png,384,512,77,3.3234676784939237,532555,589824,34.842274320291
02754.png,384,512,93,2.669589572482639,507702,589824,34.82586206204198
02757.png,384,512,61,5.2605743408203125,503297,589824,30.941816702126367
02762.png,384,512,52,9.587682088216146,574531,589824,27.12344986191136
02778.png,384,512,45,7.021026611328125,561355,589824,29.17039494577488
02786.png,384,512,94,3.2616153293185763,536158,589824,35.416676728930845
02816.png,384,512,100,3.860260009765625,547004,589824,33.26963296427524
02821.png,384,512,69,3.2228240966796875,532370,589824,35.04876089833917
02846.png,384,512,67,2.51214599609375,501054,589824,36.92889860420208
02860.png,384,512,71,2.531375461154514,455738,589824,36.037729632019634
02869.png,384,512,59,3.5122256808810763,543853,589824,34.56810253025893
02896.png,260,440,86,3.761494755244755,316549,343200,34.06609114447313
02956.png,384,512,69,5.440026177300347,521868,589824,30.904956289918346
03019.png,384,512,88,3.9784393310546875,550040,589824,33.055178736594875
03045.png,384,512,102,3.828062269422743,556526,589824,33.90837500937485
03100.png,384,512,115,3.2701924641927085,529007,589824,34.609163654886565
