2026/07/27 10:05:17.253, 9, 1139, 131.78
2026/07/27 10:05:18.353, 10, 1601, 131.40
2026/07/27 10:05:19.402, 70, 6223, 276.45
2026/07/27 10:05:20.497, 88, 6227, 319.19
2026/07/27 10:05:21.573, 87, 6227, 320.92
2026/07/27 10:05:22.673, 88, 6227, 314.07
2026/07/27 10:05:23.726, 0, 0, 192.45
2026/07/27 10:05:24.774, 0, 0, 158.40
2026/07/27 10:05:25.869, 0, 0, 150.35
2026/07/27 10:05:26.941, 0, 0, 117.28
2026/07/27 10:05:28.009, 0, 0, 84.34
2026/07/27 10:05:29.077, 0, 0, 83.62
2026/07/27 10:05:30.169, 0, 0, 61.94
2026/07/27 10:05:31.266, 0, 0, 37.81
2026/07/27 10:05:32.366, 0, 0, 32.86
2026/07/27 10:05:33.465, 0, 0, 30.50
2026/07/27 10:05:34.523, 0, 0, 30.07
2026/07/27 10:05:35.597, 0, 0, 29.62
2026/07/27 10:05:36.682, 0, 0, 29.35
2026/07/27 10:05:37.757, 0, 0, 29.22
2026/07/27 10:05:38.815, 0, 0, 28.72
