name,height,width,max_abs_uint8,mean_abs_uint8,differing_values,value_count,psnr_db
01547.png,384,512,46,2.1701456705729165,467551,589824,36.74504001530963
01562.png,384,512,32,2.194022284613715,460379,589824,36.622865918543326
01579.png,384,512,33,2.12583245171441,454624,589824,36.89334484895635
01584.png,384,512,34,2.31561279296875,555298,589824,39.435669041529636
01587.png,384,512,33,2.32120598687066,545242,589824,39.323579839688186
01599.png,384,512,78,2.535061306423611,539200,589824,38.56679611174879
01608.png,384,512,33,2.21140374077691,526368,589824,39.58084546318061
01640.png,384,512,27,2.6045159233940973,537278,589824,38.70536771344058
01659.png,384,512,46,2.5964202880859375,536477,589824,38.6317281201618
01670.png,384,512,31,3.2703450520833335,543911,589824,36.2382158213864
01673.png,384,512,51,2.5793084038628473,512423,589824,38.16607441830055
01707.png,384,512,24,3.0118882921006946,533873,589824,37.21601868483624
01710.png,384,512,39,2.4764879014756946,502957,589824,36.96452459962379
01724.png,384,512,39,2.4881727430555554,503574,589824,36.9346853790359
01729.png,384,512,38,2.498140123155382,507441,589824,36.84415660491791
01741.png,384,512,38,2.5141415066189237,510565,589824,36.789521207745445
01760.png,384,512,42,3.0224761962890625,565340,589824,36.073784891810725
01773.png,384,512,42,2.8491939968532987,556037,589824,36.15004892970303
01779.png,384,512,40,2.7995503743489585,554350,589824,36.23479128103619
01783.png,384,512,46,2.77254401312934,550343,589824,36.203146929707614
01789.png,384,512,46,2.751290215386285,549500,589824,36.22633765723435
01803.png,160,220,38,4.220123106060606,93116,105600,33.99991678760517
01806.png,160,220,31,4.477954545454545,100015,105600,33.756568307715185
01807.png,160,220,44,4.304820075757576,93829,105600,33.886159088465234
01811.png,160,220,40,4.688768939393939,100263,105600,33.37848442705257
01828.png,160,220,56,3.9498011363636363,91370,105600,34.49937403567853
01845.png,384,512,56,3.0896504720052085,537074,589824,35.86375173623704
01856.png,384,512,47,3.550350613064236,540243,589824,35.005596886551125
01861.png,384,512,59,3.2581007215711804,533318,589824,35.478723717774024
01867.png,384,512,22,3.1722293429904513,558660,589824,36.99472273169001
01899.png,384,512,28,3.3092803955078125,559311,589824,36.66490429942054
01911.png,384,512,30,3.29656982421875,559361,589824,36.702502393755765
01912.png,140,200,39,2.919690476190476,77878,84000,36.39930875105516
01913.png,140,200,38,3.545904761904762,81088,84000,35.714817073535414
01919.png,140,200,48,3.990738095238095,81549,84000,34.72966412640863
01929.png,140,200,31,3.596416666666667,81838,84000,35.90603889172728
01937.png,384,512,67,2.446624755859375,533194,589824,37.91807901568239
01947.png,384,512,73,2.437620374891493,534651,589824,37.745707824003915
01954.png,384,512,63,2.3768208821614585,530594,589824,38.00256804615893
01963.png,384,512,45,2.3914591471354165,531499,589824,37.95554085669671
01977.png,384,512,38,1.6943817138671875,488878,589824,40.979821792939745
01981.png,384,512,41,1.7725338406032987,496443,589824,40.652692524418434
01985.png,384,512,34,1.6310882568359375,517360,589824,41.76798429030377
01994.png,384,512,38,3.7707960340711804,542636,589824,33.42935785336493
01996.png,384,512,39,3.8220333523220487,546263,589824,33.70196042607888
02002.png,384,512,39,3.4147830539279513,551969,589824,34.86230767838993
02011.png,384,512,39,3.2901509602864585,550298,589824,34.987046824178904
02033.png,384,512,38,3.7729119194878473,551380,589824,34.14347155946864
02045.png,384,512,46,2.647642347547743,526891,589824,36.57718074416298
