timestamp,gpu_name,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_draw_w
2026/08/01 17:20:01.997, NVIDIA GeForce RTX 3090, 8261, 24576, 83, 231.18
2026/08/01 17:20:03.068, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.46
2026/08/01 17:20:04.113, NVIDIA GeForce RTX 3090, 8261, 24576, 62, 229.02
2026/08/01 17:20:05.165, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.68
2026/08/01 17:20:06.209, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 225.75
2026/08/01 17:20:07.300, NVIDIA GeForce RTX 3090, 8261, 24576, 97, 228.54
2026/08/01 17:20:08.345, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.91
2026/08/01 17:20:09.416, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 228.18
2026/08/01 17:20:10.461, NVIDIA GeForce RTX 3090, 8261, 24576, 79, 229.24
2026/08/01 17:20:11.510, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 223.98
2026/08/01 17:20:12.557, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 229.07
2026/08/01 17:20:13.605, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.15
2026/08/01 17:20:14.657, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.85
2026/08/01 17:20:15.705, NVIDIA GeForce RTX 3090, 8261, 24576, 79, 225.74
2026/08/01 17:20:16.749, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.97
2026/08/01 17:20:17.801, NVIDIA GeForce RTX 3090, 8261, 24576, 90, 228.63
2026/08/01 17:20:18.892, NVIDIA GeForce RTX 3090, 8261, 24576, 69, 231.77
2026/08/01 17:20:19.942, NVIDIA GeForce RTX 3090, 8261, 24576, 54, 226.71
2026/08/01 17:20:20.989, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 233.08
2026/08/01 17:20:22.060, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.62
2026/08/01 17:20:23.105, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 229.82
2026/08/01 17:20:24.154, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.51
2026/08/01 17:20:25.205, NVIDIA GeForce RTX 3090, 8261, 24576, 90, 229.25
2026/08/01 17:20:26.252, NVIDIA GeForce RTX 3090, 8261, 24576, 89, 231.57
2026/08/01 17:20:27.297, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 229.87
2026/08/01 17:20:28.388, NVIDIA GeForce RTX 3090, 8261, 24576, 59, 228.69
2026/08/01 17:20:29.437, NVIDIA GeForce RTX 3090, 8261, 24576, 37, 224.79
2026/08/01 17:20:30.504, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 230.84
2026/08/01 17:20:31.554, NVIDIA GeForce RTX 3090, 8261, 24576, 41, 224.45
2026/08/01 17:20:32.601, NVIDIA GeForce RTX 3090, 8261, 24576, 63, 228.23
2026/08/01 17:20:33.668, NVIDIA GeForce RTX 3090, 8261, 24576, 38, 228.03
2026/08/01 17:20:34.760, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 230.19
2026/08/01 17:20:35.810, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 229.10
2026/08/01 17:20:36.856, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 230.68
2026/08/01 17:20:37.902, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 230.10
2026/08/01 17:20:38.947, NVIDIA GeForce RTX 3090, 8261, 24576, 59, 229.42
2026/08/01 17:20:39.997, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.34
2026/08/01 17:20:41.026, NVIDIA GeForce RTX 3090, 8261, 24576, 84, 228.90
2026/08/01 17:20:42.096, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.68
2026/08/01 17:20:43.160, NVIDIA GeForce RTX 3090, 8261, 24576, 78, 229.62
2026/08/01 17:20:44.211, NVIDIA GeForce RTX 3090, 8261, 24576, 50, 225.84
2026/08/01 17:20:45.276, NVIDIA GeForce RTX 3090, 8261, 24576, 29, 228.82
2026/08/01 17:20:46.326, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 227.75
2026/08/01 17:20:47.374, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 225.83
2026/08/01 17:20:48.440, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 228.60
2026/08/01 17:20:49.508, NVIDIA GeForce RTX 3090, 8261, 24576, 34, 229.08
2026/08/01 17:20:50.596, NVIDIA GeForce RTX 3090, 8261, 24576, 63, 230.14
2026/08/01 17:20:51.680, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 229.61
2026/08/01 17:20:52.734, NVIDIA GeForce RTX 3090, 8261, 24576, 50, 228.68
2026/08/01 17:20:53.813, NVIDIA GeForce RTX 3090, 8261, 24576, 36, 224.99
2026/08/01 17:20:54.865, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 227.45
2026/08/01 17:20:55.917, NVIDIA GeForce RTX 3090, 8261, 24576, 48, 224.90
2026/08/01 17:20:56.969, NVIDIA GeForce RTX 3090, 8261, 24576, 48, 228.70
2026/08/01 17:20:58.018, NVIDIA GeForce RTX 3090, 8261, 24576, 41, 224.60
2026/08/01 17:20:59.070, NVIDIA GeForce RTX 3090, 8261, 24576, 34, 228.90
2026/08/01 17:21:00.143, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 229.10
2026/08/01 17:21:01.198, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.01
2026/08/01 17:21:02.272, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 229.41
2026/08/01 17:21:03.368, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.75
2026/08/01 17:21:04.444, NVIDIA GeForce RTX 3090, 8261, 24576, 75, 228.98
2026/08/01 17:21:05.493, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 224.72
2026/08/01 17:21:06.568, NVIDIA GeForce RTX 3090, 8261, 24576, 81, 229.46
2026/08/01 17:21:07.618, NVIDIA GeForce RTX 3090, 8261, 24576, 38, 225.14
2026/08/01 17:21:08.708, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 230.45
2026/08/01 17:21:09.780, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.88
2026/08/01 17:21:10.830, NVIDIA GeForce RTX 3090, 8261, 24576, 69, 230.03
2026/08/01 17:21:11.884, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.77
2026/08/01 17:21:12.938, NVIDIA GeForce RTX 3090, 8261, 24576, 60, 227.02
2026/08/01 17:21:14.032, NVIDIA GeForce RTX 3090, 8261, 24576, 38, 224.75
2026/08/01 17:21:15.086, NVIDIA GeForce RTX 3090, 8261, 24576, 70, 230.48
2026/08/01 17:21:16.134, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 227.60
2026/08/01 17:21:17.186, NVIDIA GeForce RTX 3090, 8261, 24576, 97, 229.84
2026/08/01 17:21:18.234, NVIDIA GeForce RTX 3090, 8261, 24576, 51, 227.79
2026/08/01 17:21:19.265, NVIDIA GeForce RTX 3090, 8261, 24576, 41, 227.87
2026/08/01 17:21:20.314, NVIDIA GeForce RTX 3090, 8261, 24576, 64, 229.34
2026/08/01 17:21:21.362, NVIDIA GeForce RTX 3090, 8261, 24576, 68, 227.48
2026/08/01 17:21:22.410, NVIDIA GeForce RTX 3090, 8261, 24576, 37, 224.72
2026/08/01 17:21:23.458, NVIDIA GeForce RTX 3090, 8261, 24576, 78, 228.76
2026/08/01 17:21:24.524, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 224.34
2026/08/01 17:21:25.574, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 233.41
2026/08/01 17:21:26.664, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 228.95
2026/08/01 17:21:27.736, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.92
2026/08/01 17:21:28.809, NVIDIA GeForce RTX 3090, 8261, 24576, 63, 229.85
2026/08/01 17:21:29.876, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 228.77
2026/08/01 17:21:30.944, NVIDIA GeForce RTX 3090, 8261, 24576, 37, 224.34
2026/08/01 17:21:32.008, NVIDIA GeForce RTX 3090, 8261, 24576, 37, 226.78
2026/08/01 17:21:33.092, NVIDIA GeForce RTX 3090, 8261, 24576, 83, 229.60
2026/08/01 17:21:34.138, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 228.78
2026/08/01 17:21:35.204, NVIDIA GeForce RTX 3090, 8261, 24576, 74, 226.46
2026/08/01 17:21:36.268, NVIDIA GeForce RTX 3090, 8261, 24576, 98, 228.06
2026/08/01 17:21:37.356, NVIDIA GeForce RTX 3090, 8261, 24576, 84, 230.57
2026/08/01 17:21:38.440, NVIDIA GeForce RTX 3090, 8261, 24576, 95, 227.69
2026/08/01 17:21:39.508, NVIDIA GeForce RTX 3090, 8261, 24576, 48, 228.72
2026/08/01 17:21:40.558, NVIDIA GeForce RTX 3090, 8261, 24576, 74, 230.73
2026/08/01 17:21:41.606, NVIDIA GeForce RTX 3090, 8261, 24576, 33, 223.96
2026/08/01 17:21:42.654, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.49
2026/08/01 17:21:43.705, NVIDIA GeForce RTX 3090, 8261, 24576, 70, 227.46
2026/08/01 17:21:44.768, NVIDIA GeForce RTX 3090, 8261, 24576, 38, 227.25
2026/08/01 17:21:45.814, NVIDIA GeForce RTX 3090, 8261, 24576, 75, 226.25
2026/08/01 17:21:46.861, NVIDIA GeForce RTX 3090, 8261, 24576, 74, 229.67
2026/08/01 17:21:47.928, NVIDIA GeForce RTX 3090, 8261, 24576, 46, 227.63
2026/08/01 17:21:48.978, NVIDIA GeForce RTX 3090, 8261, 24576, 67, 229.95
2026/08/01 17:21:50.048, NVIDIA GeForce RTX 3090, 8261, 24576, 32, 227.97
2026/08/01 17:21:51.102, NVIDIA GeForce RTX 3090, 8261, 24576, 67, 230.51
2026/08/01 17:21:52.153, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 228.58
2026/08/01 17:21:53.206, NVIDIA GeForce RTX 3090, 8261, 24576, 70, 226.95
2026/08/01 17:21:54.258, NVIDIA GeForce RTX 3090, 8261, 24576, 98, 226.68
2026/08/01 17:21:55.310, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 229.43
2026/08/01 17:21:56.362, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 230.19
2026/08/01 17:21:57.414, NVIDIA GeForce RTX 3090, 8261, 24576, 84, 230.58
2026/08/01 17:21:58.484, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.93
2026/08/01 17:21:59.580, NVIDIA GeForce RTX 3090, 8261, 24576, 30, 228.90
2026/08/01 17:22:00.656, NVIDIA GeForce RTX 3090, 8261, 24576, 39, 228.09
2026/08/01 17:22:01.710, NVIDIA GeForce RTX 3090, 8261, 24576, 58, 224.42
2026/08/01 17:22:02.784, NVIDIA GeForce RTX 3090, 8261, 24576, 39, 228.12
2026/08/01 17:22:03.838, NVIDIA GeForce RTX 3090, 8261, 24576, 31, 225.53
2026/08/01 17:22:04.911, NVIDIA GeForce RTX 3090, 8261, 24576, 64, 229.40
2026/08/01 17:22:05.961, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.90
2026/08/01 17:22:07.013, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 229.21
2026/08/01 17:22:08.061, NVIDIA GeForce RTX 3090, 8261, 24576, 98, 229.74
2026/08/01 17:22:09.160, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.43
2026/08/01 17:22:10.213, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 228.09
2026/08/01 17:22:11.289, NVIDIA GeForce RTX 3090, 8261, 24576, 69, 230.54
2026/08/01 17:22:12.341, NVIDIA GeForce RTX 3090, 8261, 24576, 48, 226.00
2026/08/01 17:22:13.416, NVIDIA GeForce RTX 3090, 8261, 24576, 51, 228.51
2026/08/01 17:22:14.465, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 227.32
2026/08/01 17:22:15.513, NVIDIA GeForce RTX 3090, 8261, 24576, 60, 227.71
2026/08/01 17:22:16.588, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.70
2026/08/01 17:22:17.641, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 229.10
2026/08/01 17:22:18.716, NVIDIA GeForce RTX 3090, 8261, 24576, 95, 226.33
2026/08/01 17:22:19.765, NVIDIA GeForce RTX 3090, 8261, 24576, 46, 228.38
2026/08/01 17:22:20.817, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.32
2026/08/01 17:22:21.891, NVIDIA GeForce RTX 3090, 8261, 24576, 62, 226.99
2026/08/01 17:22:22.946, NVIDIA GeForce RTX 3090, 8261, 24576, 49, 226.84
2026/08/01 17:22:24.020, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 227.98
2026/08/01 17:22:25.052, NVIDIA GeForce RTX 3090, 8261, 24576, 54, 225.57
2026/08/01 17:22:26.087, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 228.47
2026/08/01 17:22:27.137, NVIDIA GeForce RTX 3090, 8261, 24576, 50, 225.38
2026/08/01 17:22:28.236, NVIDIA GeForce RTX 3090, 8261, 24576, 88, 230.11
2026/08/01 17:22:29.312, NVIDIA GeForce RTX 3090, 8261, 24576, 65, 229.07
2026/08/01 17:22:30.362, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.33
2026/08/01 17:22:31.456, NVIDIA GeForce RTX 3090, 8261, 24576, 85, 229.17
2026/08/01 17:22:32.548, NVIDIA GeForce RTX 3090, 8261, 24576, 51, 223.82
2026/08/01 17:22:33.593, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.85
2026/08/01 17:22:34.667, NVIDIA GeForce RTX 3090, 8261, 24576, 72, 228.61
2026/08/01 17:22:35.709, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.04
2026/08/01 17:22:36.760, NVIDIA GeForce RTX 3090, 8261, 24576, 67, 228.74
2026/08/01 17:22:37.790, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 229.57
2026/08/01 17:22:38.838, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 226.66
2026/08/01 17:22:39.908, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 229.41
2026/08/01 17:22:40.962, NVIDIA GeForce RTX 3090, 8261, 24576, 83, 233.76
2026/08/01 17:22:42.013, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 226.37
2026/08/01 17:22:43.066, NVIDIA GeForce RTX 3090, 8261, 24576, 63, 227.98
2026/08/01 17:22:44.156, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.83
2026/08/01 17:22:45.252, NVIDIA GeForce RTX 3090, 8261, 24576, 74, 229.22
2026/08/01 17:22:46.340, NVIDIA GeForce RTX 3090, 8261, 24576, 33, 224.21
2026/08/01 17:22:47.412, NVIDIA GeForce RTX 3090, 8261, 24576, 74, 228.71
2026/08/01 17:22:48.476, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 226.58
2026/08/01 17:22:49.522, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 228.67
2026/08/01 17:22:50.588, NVIDIA GeForce RTX 3090, 8261, 24576, 41, 225.19
2026/08/01 17:22:51.661, NVIDIA GeForce RTX 3090, 8261, 24576, 67, 228.74
2026/08/01 17:22:52.709, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 225.58
2026/08/01 17:22:53.758, NVIDIA GeForce RTX 3090, 8261, 24576, 82, 229.99
2026/08/01 17:22:54.827, NVIDIA GeForce RTX 3090, 8261, 24576, 84, 232.53
2026/08/01 17:22:55.896, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 229.67
2026/08/01 17:22:56.941, NVIDIA GeForce RTX 3090, 8261, 24576, 45, 229.04
2026/08/01 17:22:58.012, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 227.52
2026/08/01 17:22:59.062, NVIDIA GeForce RTX 3090, 8261, 24576, 45, 229.14
2026/08/01 17:23:00.109, NVIDIA GeForce RTX 3090, 8261, 24576, 86, 228.89
2026/08/01 17:23:01.158, NVIDIA GeForce RTX 3090, 8261, 24576, 36, 224.23
2026/08/01 17:23:02.206, NVIDIA GeForce RTX 3090, 8261, 24576, 83, 229.43
2026/08/01 17:23:03.254, NVIDIA GeForce RTX 3090, 8261, 24576, 39, 224.21
2026/08/01 17:23:04.319, NVIDIA GeForce RTX 3090, 8261, 24576, 68, 230.56
2026/08/01 17:23:05.384, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 225.17
2026/08/01 17:23:06.433, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 230.38
2026/08/01 17:23:07.520, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.96
2026/08/01 17:23:08.570, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 233.01
2026/08/01 17:23:09.623, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.88
2026/08/01 17:23:10.674, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 230.46
2026/08/01 17:23:11.721, NVIDIA GeForce RTX 3090, 8261, 24576, 30, 228.68
2026/08/01 17:23:12.774, NVIDIA GeForce RTX 3090, 8261, 24576, 87, 228.87
2026/08/01 17:23:13.844, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 224.08
2026/08/01 17:23:14.894, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 225.11
2026/08/01 17:23:15.945, NVIDIA GeForce RTX 3090, 8261, 24576, 79, 228.10
2026/08/01 17:23:16.993, NVIDIA GeForce RTX 3090, 8261, 24576, 98, 228.45
2026/08/01 17:23:18.056, NVIDIA GeForce RTX 3090, 8261, 24576, 58, 228.93
2026/08/01 17:23:19.106, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.35
2026/08/01 17:23:20.154, NVIDIA GeForce RTX 3090, 8261, 24576, 54, 227.26
2026/08/01 17:23:21.220, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 232.84
2026/08/01 17:23:22.320, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 225.96
2026/08/01 17:23:23.370, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.49
2026/08/01 17:23:24.417, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 225.92
2026/08/01 17:23:25.484, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.84
2026/08/01 17:23:26.534, NVIDIA GeForce RTX 3090, 8261, 24576, 64, 225.49
2026/08/01 17:23:27.582, NVIDIA GeForce RTX 3090, 8261, 24576, 90, 231.79
2026/08/01 17:23:28.668, NVIDIA GeForce RTX 3090, 8261, 24576, 39, 224.64
2026/08/01 17:23:29.736, NVIDIA GeForce RTX 3090, 8261, 24576, 66, 229.48
2026/08/01 17:23:30.786, NVIDIA GeForce RTX 3090, 8261, 24576, 50, 226.55
2026/08/01 17:23:31.852, NVIDIA GeForce RTX 3090, 8261, 24576, 61, 226.96
2026/08/01 17:23:32.916, NVIDIA GeForce RTX 3090, 8261, 24576, 95, 226.65
2026/08/01 17:23:33.962, NVIDIA GeForce RTX 3090, 8261, 24576, 39, 225.32
2026/08/01 17:23:35.010, NVIDIA GeForce RTX 3090, 8261, 24576, 62, 227.89
2026/08/01 17:23:36.057, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 226.92
2026/08/01 17:23:37.125, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 230.94
2026/08/01 17:23:38.169, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 234.74
2026/08/01 17:23:39.217, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.62
2026/08/01 17:23:40.284, NVIDIA GeForce RTX 3090, 8261, 24576, 81, 226.38
2026/08/01 17:23:41.333, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 227.57
2026/08/01 17:23:42.399, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.76
2026/08/01 17:23:43.446, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.81
2026/08/01 17:23:44.493, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 229.21
2026/08/01 17:23:45.546, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.02
2026/08/01 17:23:46.636, NVIDIA GeForce RTX 3090, 8261, 24576, 81, 227.11
2026/08/01 17:23:47.704, NVIDIA GeForce RTX 3090, 8261, 24576, 38, 225.72
2026/08/01 17:23:48.791, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 227.53
2026/08/01 17:23:49.855, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 228.03
2026/08/01 17:23:50.905, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 230.70
2026/08/01 17:23:51.953, NVIDIA GeForce RTX 3090, 8261, 24576, 83, 230.79
2026/08/01 17:23:53.001, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 231.05
2026/08/01 17:23:54.091, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 229.48
2026/08/01 17:23:55.156, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.35
2026/08/01 17:23:56.199, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 226.04
2026/08/01 17:23:57.249, NVIDIA GeForce RTX 3090, 8261, 24576, 75, 230.19
2026/08/01 17:23:58.320, NVIDIA GeForce RTX 3090, 8261, 24576, 50, 225.29
2026/08/01 17:23:59.412, NVIDIA GeForce RTX 3090, 8261, 24576, 58, 228.11
2026/08/01 17:24:00.461, NVIDIA GeForce RTX 3090, 8261, 24576, 47, 224.97
2026/08/01 17:24:01.528, NVIDIA GeForce RTX 3090, 8261, 24576, 90, 230.87
2026/08/01 17:24:02.595, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 227.23
2026/08/01 17:24:03.645, NVIDIA GeForce RTX 3090, 8261, 24576, 82, 227.93
2026/08/01 17:24:04.697, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 229.60
2026/08/01 17:24:05.788, NVIDIA GeForce RTX 3090, 8261, 24576, 64, 224.55
2026/08/01 17:24:06.841, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 229.81
2026/08/01 17:24:07.924, NVIDIA GeForce RTX 3090, 8261, 24576, 49, 227.80
2026/08/01 17:24:08.992, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 229.04
2026/08/01 17:24:10.037, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 226.27
2026/08/01 17:24:11.104, NVIDIA GeForce RTX 3090, 8261, 24576, 51, 228.81
2026/08/01 17:24:12.176, NVIDIA GeForce RTX 3090, 8261, 24576, 62, 224.83
2026/08/01 17:24:13.260, NVIDIA GeForce RTX 3090, 8261, 24576, 46, 224.44
2026/08/01 17:24:14.287, NVIDIA GeForce RTX 3090, 8261, 24576, 78, 228.55
2026/08/01 17:24:15.351, NVIDIA GeForce RTX 3090, 8261, 24576, 72, 229.38
2026/08/01 17:24:16.380, NVIDIA GeForce RTX 3090, 8261, 24576, 37, 228.40
2026/08/01 17:24:17.429, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 227.77
2026/08/01 17:24:18.477, NVIDIA GeForce RTX 3090, 8261, 24576, 60, 226.72
2026/08/01 17:24:19.525, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 230.76
2026/08/01 17:24:20.578, NVIDIA GeForce RTX 3090, 8261, 24576, 65, 229.94
2026/08/01 17:24:21.648, NVIDIA GeForce RTX 3090, 8261, 24576, 89, 225.87
2026/08/01 17:24:22.740, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 231.53
2026/08/01 17:24:23.790, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.07
2026/08/01 17:24:24.844, NVIDIA GeForce RTX 3090, 8261, 24576, 64, 225.42
2026/08/01 17:24:25.932, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 224.47
2026/08/01 17:24:27.000, NVIDIA GeForce RTX 3090, 8261, 24576, 80, 230.33
2026/08/01 17:24:28.068, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 227.51
2026/08/01 17:24:29.113, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.96
2026/08/01 17:24:30.161, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.91
2026/08/01 17:24:31.228, NVIDIA GeForce RTX 3090, 8261, 24576, 86, 228.74
2026/08/01 17:24:32.296, NVIDIA GeForce RTX 3090, 8261, 24576, 36, 227.15
2026/08/01 17:24:33.364, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 224.88
2026/08/01 17:24:34.451, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 230.40
2026/08/01 17:24:35.498, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 226.91
2026/08/01 17:24:36.588, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 225.64
2026/08/01 17:24:37.638, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.92
2026/08/01 17:24:38.712, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.05
2026/08/01 17:24:39.757, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.48
2026/08/01 17:24:40.801, NVIDIA GeForce RTX 3090, 8261, 24576, 82, 230.07
2026/08/01 17:24:41.863, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.09
2026/08/01 17:24:42.909, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.64
2026/08/01 17:24:43.992, NVIDIA GeForce RTX 3090, 8261, 24576, 60, 227.18
2026/08/01 17:24:45.060, NVIDIA GeForce RTX 3090, 8261, 24576, 81, 231.86
2026/08/01 17:24:46.148, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 225.16
2026/08/01 17:24:47.197, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 230.79
2026/08/01 17:24:48.264, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 225.86
2026/08/01 17:24:49.310, NVIDIA GeForce RTX 3090, 8261, 24576, 75, 228.35
2026/08/01 17:24:50.396, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 226.79
2026/08/01 17:24:51.442, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 230.45
2026/08/01 17:24:52.494, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.26
2026/08/01 17:24:53.546, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 228.55
2026/08/01 17:24:54.593, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.62
2026/08/01 17:24:55.664, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.33
2026/08/01 17:24:56.709, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.05
2026/08/01 17:24:57.761, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.14
2026/08/01 17:24:58.809, NVIDIA GeForce RTX 3090, 8261, 24576, 84, 229.02
2026/08/01 17:24:59.880, NVIDIA GeForce RTX 3090, 8261, 24576, 51, 225.45
2026/08/01 17:25:00.930, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 228.29
2026/08/01 17:25:01.977, NVIDIA GeForce RTX 3090, 8261, 24576, 88, 229.94
2026/08/01 17:25:03.044, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 227.12
2026/08/01 17:25:04.112, NVIDIA GeForce RTX 3090, 8261, 24576, 66, 225.87
2026/08/01 17:25:05.179, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 225.05
2026/08/01 17:25:06.226, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 225.32
2026/08/01 17:25:07.312, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 230.46
2026/08/01 17:25:08.404, NVIDIA GeForce RTX 3090, 8261, 24576, 69, 231.20
